year,economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,urbanicity,account_fin,account_mob,account,dig_account,borrowed,saved,receive_wages,receive_transfers,receive_pensions,receive_agriculture,merchantpay_dig,pay_utilities,domestic_remittances,anydigpayment,fin2,fin3,fin4,fin5,fin6,fin7,fin8,fin9a,fin9b,fin10,fin11_0,fin11_1,fin11_2,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin13_1,fin13a,fin13b,fin13c,fin13d,fin13e,fin13f,fin13f_1,fin14a,fin14b,fin14c,fin14d,fin14e,fin15,fin16,fin17a,fin17b,fin17c,fin17d,fin17e,fin17f,fin18,fin19,fin20,fin21,fin22a,fin22a_1,fin22b,fin22c,fin22d,fin22e,fin22f,fin22g,fin22h,fin23,fin24,fin24a,fin24b,fin24c,fin24d1,fin24d2,fin24d3,fin25e1,fin25e2,fin25e3,fin25e4,fin26a,fin26b,fin27,fh1,fin28,fh2,fin29,fh2a,fin30,fin31a,fin31b,fin31c,fin31d,fin32,fin33,fin34a,fin34b,fin34c,fin34d,fin35,fin36,fin36a,fin37,fin38,fin39a,fin39b,fin39c,fin39d,fin40,fin41,fin41a,fin42,fin43a,fin43b,fin43c,fin43d,fin44,fin45,internet_use,con1,con2a,con2b,con2c,con2d,con2e,con2f,con2g,con3,con4,con5,con6,con7,con8,con9,con10,con11,con12,con13,con14,con15,con16,con17,con18,con19,con20,con21,con22,con23,con24,con25,con26,con27,con28,con29,con30a,con30b,con30c,con30d,con30e,con30f,con30g,con30h,con31a,con31b,con31c,con31d,con31e,con31f,con31g,con31h,con32
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,131518528,0.368725217,1,39,2,2,1,2,0,0,0,0,0,0,2,4,4,4,0,2,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,1,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,1,2,2,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,1,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,2,2,2,2,2,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,205139893,0.66715762,1,29,2,5,2,1,0,1,1,1,0,1,4,4,4,4,0,1,3,1,2,,,,,,,,,,,,,,,,,,,1,2,2,2,1,2,2,,,,,,,,,2,1,2,1,2,1,,1,2,,2,2,2,,2,2,2,,,2,2,2,1,2,,,,2,2,,4,1,2,,2,,2,,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,4,1,4,,2,1,1,1,1,2,2,2,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,139690144,0.254266102,2,24,2,5,1,2,1,1,1,1,1,1,4,4,4,4,0,1,1,1,2,,,,,,,,,,,,,,,,,,,2,3,3,1,1,2,2,,,,,,,,,2,1,1,1,1,2,,1,2,,2,2,1,2,2,2,1,,,,3,2,2,2,,,,2,2,,4,2,2,,1,1,1,1,2,1,1,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,0,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,1,2,2,2,2,,,,,1,2,1,1,1,2,1,2,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,204224263,0.5683754,2,56,2,5,1,1,0,1,1,1,0,1,4,4,4,4,0,2,1,1,2,,,,,,,,,,,,,,,,,,,2,3,3,3,2,1,2,,,,,,,,,2,2,2,,,,1,2,2,,2,2,2,,2,2,2,,,2,3,2,2,2,,,,2,2,,4,2,2,,1,1,1,1,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,1,,,,,,,,,,,,,,2,1,1,1,,1,,1,2,1,2,2,1,2,2,2,2,,,,,,,,,,,,,1,1,1,2,2,2,2,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,155773880,1.930925555,2,45,1,1,1,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,8,,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,0,1,,,,,,,,,,,,,,2,2,2,1,,2,,,8,1,2,2,1,2,2,2,2,,,,,,,,,,,,,2,2,2,2,2,2,2,1,8
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,148861983,2.940597803,1,23,1,3,2,1,1,1,1,1,1,0,4,4,4,4,0,1,3,1,2,,,,,,,,,,,,,,,,,,,1,1,2,1,1,2,2,,,,,,,,,2,2,2,,,,2,1,1,1,2,1,1,,1,2,2,,,,2,2,4,2,,,,1,2,,4,1,2,,2,,2,,2,1,1,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,1,2,1,1,,2,1,2,,2,1,1,1,1,2,2,2,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,125294384,0.769605039,1,19,2,2,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,3,2,2,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,2,1,1,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,1,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,204574259,0.538910661,1,58,1,1,1,1,0,0,0,0,1,1,4,4,4,4,0,1,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,,,,2,2,,2,2,1,2,2,2,2,,,,5,1,4,1,1,1,1,2,2,,2,2,2,,2,,2,,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,2,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,1,1,2,2,2,2,2,3
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,166924274,0.691210182,1,36,1,5,2,1,0,1,1,1,1,0,4,4,4,2,0,4,2,1,2,,,,,,,,,,,,,,,,,,,1,3,3,2,2,2,2,,,,,,,,,2,2,2,,,,2,2,2,,2,2,1,,2,2,1,,,,5,1,4,2,,,,2,2,,4,2,2,,1,2,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,2,0,1,,,,,,,,,,,,,,2,1,1,1,,1,,1,1,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,162554910,0.368851093,2,27,2,5,2,2,0,1,1,1,1,1,1,4,4,4,0,4,3,1,2,,,,,,,,,,,,,,,,,,,1,3,3,3,2,1,2,,,,,,,,,2,1,1,5,2,2,,1,2,,2,2,1,2,2,2,2,,,,2,2,2,1,1,2,1,2,2,,4,1,2,,2,,2,,2,2,,,,,1,2,2,1,,,2,2,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,1,2,2,1,,3,1,3,,2,2,1,1,1,1,2,2,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,134595100,0.456559598,1,43,1,5,1,2,0,1,1,1,0,0,4,4,4,4,0,1,3,1,2,,,,,,,,,,,,,,,,,,,1,2,1,1,1,1,2,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,2,2,2,3,2,,,,2,2,,3,2,2,,2,,2,,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,1,1,2,2,1,2,2,2,1,4,1,4,,2,2,1,2,2,2,2,2,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,128818957,0.893449811,2,31,1,5,1,1,0,1,1,1,0,0,4,4,4,4,0,4,3,1,2,,,,,,,,,,,,,,,,,,,2,3,3,3,1,2,2,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,2,3,3,2,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,2,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,189966601,1.295138889,1,22,1,5,2,1,0,1,1,1,0,1,4,4,4,4,0,2,3,1,2,,,,,,,,,,,,,,,,,,,1,1,3,3,1,2,2,,,,,,,,,1,2,2,1,2,2,,2,2,,2,2,2,,2,2,2,,,2,5,2,3,2,,,,2,2,,4,2,2,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,6,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,1,2,2,1,,2,1,2,,2,2,1,1,1,2,2,2,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,139079355,1.783128114,1,37,1,3,1,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,7,,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,2,2,2,2,1,2,2,1,4,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,150225812,0.956766712,2,50,1,4,1,1,1,0,1,1,0,0,4,4,4,1,0,4,3,1,1,1,1,3,3,2,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,2,5,1,4,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,1,2,,,2,4,0,1,,,,,,,,,,,,,,2,1,1,1,,2,,,1,2,,2,2,,2,2,2,,,,,,,,,,,,,1,1,1,2,2,2,2,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,161947962,2.940597803,2,18,1,3,2,1,0,0,0,0,0,1,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,1,2,,2,,,,1,2,2,,2,,2,,2,2,2,,,2,3,3,2,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,6,0,1,,,,,,,,,,,,,,2,1,2,3,,1,,1,1,1,1,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,128923785,0.581235542,1,62,1,5,1,2,1,0,1,0,0,1,4,4,4,4,0,1,3,0,2,2,2,4,4,2,2,2,2,2,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,1,,,,,2,2,,2,,2,2,2,2,2,,,2,3,2,3,2,,,,2,2,,4,2,2,,2,,2,,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,0,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,2,,2,2,,2,2,2,,,,,2,2,2,2,2,2,2,2,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,204725403,0.498344996,2,34,1,1,1,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,3,1,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,2,1,2,2,2,2,2,2,1,1,2,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,157811477,0.723320417,1,19,1,2,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,1,1,3,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,2,2,2,2,2,2,2,2,,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,135417622,0.897623352,2,25,2,5,1,2,0,0,0,0,1,0,4,4,4,4,0,2,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,1,,,1,1,2,4,2,,,,2,2,,4,2,2,,1,2,1,2,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,1,2,2,2,2,2,1,1,1,6,1,1,2,2,,,,,,,,,,,,,,,,,1,,1,1,1,,1,2,1,1,1,2,1,2,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,168792089,1.389626503,2,15,1,5,1,1,0,1,1,1,0,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,4,3,3,2,1,2,1,2,,,,,,,,2,1,2,3,2,2,,2,2,,2,2,2,,2,2,2,,,2,5,2,2,2,,,,2,2,,4,2,2,,2,,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,2,1,,2,,,2,1,1,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,192306933,2.940597803,1,29,1,3,1,1,0,1,1,1,0,1,4,4,4,2,0,2,1,1,2,,,,,,,,,,,,,,,,,,,1,3,3,3,1,2,2,,,,,,,,,2,2,1,,,,,2,2,,2,2,2,2,2,2,2,,,2,5,3,3,2,,,,2,2,,4,2,2,,1,1,1,1,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,3,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,2,1,2,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,1,2,2,2,1,4
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,184825909,1.510165264,1,26,1,1,1,1,0,0,0,0,0,0,4,4,4,4,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,2,3,1,1,2,,,,2,2,,4,2,2,,2,,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,1,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,146048630,0.424278943,2,30,2,4,1,1,1,1,1,1,0,1,4,4,4,1,0,4,3,1,2,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,1,2,,,,,,,,2,1,2,2,2,2,,1,2,,2,2,2,,2,2,2,,,2,5,1,3,1,1,1,2,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,1,2,,,2,4,0,1,,,,,,,,,,,,,,2,1,1,1,,1,,2,2,1,1,2,1,2,2,2,2,,,,,,,,,,,,,1,1,2,2,2,2,2,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,190503160,0.537857287,1,27,2,4,2,2,0,1,1,1,0,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,3,3,3,1,2,2,,,,,,,,,2,1,2,3,2,2,,2,2,,2,2,2,,2,2,2,,,2,2,1,2,2,,,,2,2,,4,2,2,,2,,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,1,2,,2,1,2,2,2,2,,,,,,,,,,,,,2,2,2,2,2,2,2,1,8
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,128440892,0.808365991,1,55,1,2,1,1,0,1,1,1,1,1,2,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,2,3,2,2,2,2,,,,,,,,,2,2,1,,,,,2,2,,2,2,1,1,2,2,1,,,,2,2,2,2,,,,2,2,,4,2,2,,2,,1,1,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,5,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,2,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,1,2,1,2,2,2,1,4
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,139769231,0.859865225,2,19,2,2,1,1,0,1,1,1,0,0,4,4,4,4,0,2,1,1,2,,,,,,,,,,,,,,,,,,,1,3,4,3,2,2,2,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,2,2,2,2,2,,,,2,2,,4,2,2,,2,,1,1,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,2,2,2,2,2,2,2,,1,2,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,209885355,0.275559754,2,50,1,5,1,1,0,0,0,0,1,0,2,4,4,2,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,5,1,2,2,,,,,,,,,,,2,,1,1,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,1,2,2,1,,2,3,0,2,1,2,2,2,2,2,2,1,1,2,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,144085182,0.266093898,2,53,1,5,1,1,0,1,1,1,0,1,4,4,4,2,0,4,3,1,2,,,,,,,,,,,,,,,,,,,2,2,1,3,1,2,2,,,,,,,,,2,1,2,3,2,2,,2,2,,2,2,2,,2,2,2,,,2,5,2,1,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,1,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,2,1,1,2,2,2,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,173968422,0.967098226,2,28,1,2,1,1,0,1,1,1,1,1,4,4,4,4,0,4,3,1,2,,,,,,,,,,,,,,,,,,,1,2,2,2,1,2,2,,,,,,,,,2,1,1,3,2,2,,2,2,,2,2,2,2,2,2,2,,,1,5,2,2,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,1,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,177616261,1.620216238,1,27,1,1,1,1,0,0,0,0,1,0,4,4,4,2,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,2,2,2,2,,2,,,,2,2,2,,2,,1,,1,2,1,,,,5,1,3,1,1,1,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,2,0,2,1,2,2,2,2,2,2,1,1,2,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,153515725,1.898861708,2,45,1,5,2,2,0,0,0,0,1,0,4,4,4,4,0,2,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,2,,,,2,2,2,,2,,1,,1,1,1,,,,5,1,4,1,2,1,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,0,1,,,,,,,,,,,,,,2,2,2,1,,2,,,2,1,2,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,2,2,2,2,2,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,210596679,2.640566402,2,67,1,3,1,1,0,0,0,0,0,0,4,4,4,2,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,1,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,5,3,1,2,,,,,,,,,,,1,2,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,1,0,2,1,1,2,2,2,2,1,1,1,2,1,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,115557068,1.095807115,1,24,1,5,2,2,1,1,1,1,1,1,1,4,4,4,0,1,1,1,2,,,,,,,,,,,,,,,,,,,1,2,2,1,1,2,2,,,,,,,,,2,1,2,2,2,2,,1,2,,2,2,1,,2,2,2,,,,2,2,2,2,,,,2,2,,4,1,2,,1,1,2,,2,1,1,1,,,1,2,1,1,,,2,2,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,2,1,,2,,,1,1,2,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,132474181,0.893348476,2,31,1,4,1,1,0,0,0,0,0,1,2,4,4,2,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,,,,2,2,,2,2,2,2,2,2,2,,,2,3,1,4,2,,,,1,2,,4,2,2,,1,2,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,1,2,2,1,,2,4,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,2,,2,2,,2,2,2,,,,,,,,,,,,,1,1,2,1,2,2,2,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,167530146,1.115124158,1,19,1,4,1,2,0,0,0,0,1,1,4,4,4,4,0,1,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,2,1,2,2,,1,,,,,2,2,,2,,1,1,1,1,1,,,,1,2,2,2,,,,,,,,,,,1,2,1,2,2,1,2,1,1,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,1,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,119866615,0.822128023,1,40,1,1,1,1,0,1,1,1,1,0,2,4,4,2,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,3,3,3,2,2,2,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,1,,,2,5,2,5,2,,,,2,2,,4,2,2,,2,,1,1,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,1,2,2,1,,2,5,0,1,,,,,,,,,,,,,,2,8,1,1,,1,,1,4,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,1,2,2,2,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,120509400,0.484466159,1,21,2,2,1,1,0,0,0,0,0,1,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,2,2,2,2,,2,,,,1,2,2,,2,,2,,2,2,2,,,2,5,2,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,2,1,2,2,2,2,2,2,1,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,147758057,0.446615973,2,46,2,2,1,1,0,1,1,1,1,0,4,4,4,2,0,4,3,1,2,,,,,,,,,,,,,,,,,,,1,4,4,4,1,1,2,,,,,,,,,2,2,2,,,,2,2,2,,2,1,2,,2,2,2,,,,1,1,2,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,4,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,1,1,2,2,2,2,1,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,198835744,1.569300189,2,24,1,2,1,1,0,0,0,0,1,0,4,4,4,2,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,1,,2,2,1,,,,5,2,4,2,,,,,,,,,,,2,,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,3,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,1,2,,2,1,2,2,2,2,,,,,,,,,,,,,2,2,2,2,2,2,2,2,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,203108759,0.636252192,2,15,1,2,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,3,1,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,2,1,2,2,2,1,2,2,5,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,167092467,1.106867714,2,56,1,1,1,1,1,1,1,1,1,1,4,4,4,1,0,1,3,1,1,1,1,3,3,1,2,1,2,2,,,,,,,,,,,3,3,3,2,1,2,,,,,,,,,2,1,2,3,2,2,,1,2,,1,2,2,,2,2,2,,,,3,1,4,2,,,,2,2,,4,1,2,,2,,2,,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,1,1,2,,,1,5,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,164787074,0.536330076,1,45,1,2,1,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,1,2,2,,2,,,,2,1,2,,2,,1,,2,2,1,,,,5,1,3,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,2,1,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,1,2,2,2,2,2,2,1
