year,economy,economycode,regionwb,pop_adult,wpid_random,wgt,gender,age,education_level,income_quintile,emp_in,location,account_fin,account_mob,has_any_account,has_digital_account,borrowed,saved,receive_wages,receive_transfers,receive_pensions,receive_agriculture,merchantpay_dig,pay_utilities,domestic_remittances,any_digital_payment,fin2,fin3,fin4,fin5,fin6,fin7,fin8,fin9a,fin9b,fin10,fin13_1,fin13a,fin13b,fin13c,fin13d,fin13e,fin13f,fin13f_1,fin14a,fin14b,fin14c,fin14d,fin14e,fin15,fin16,fin17a,fin17b,fin17c,fin17d,fin17e,fin17f,fin18,fin19,fin20,fin21,fin22a,fin22a_1,fin22b,fin22c,fin22d,fin22e,fin22f,fin22g,fin22h,fin23,fin24,fin24a,fin24b,fin24c,fin24d1,fin24d2,fin24d3,fin25e1,fin25e2,fin25e3,fin25e4,fin26a,fin26b,fin27,fh1,fin28,fh2,fin29,fh2a,fin30,fin31a,fin31b,fin31c,fin31d,fin32,fin33,fin34a,fin34b,fin34c,fin34d,fin35,fin36,fin37,fin38,fin39a,fin39b,fin39c,fin39d,fin40,fin41,fin42,fin43a,fin43b,fin43c,fin43d,fin44,fin45,internet_use,con1,con2a,con2b,con2c,con2d,con2e,con2f,con2g,con3,con4,con5,con6,con7,con8,con9,con10,con11,con12,con13,con14,con16,con17,con18,con19,con20,con21,con22,con23,con24,con25,con26,con27,con28,con29,con30a,con30b,con30c,con30d,con30e,con30f,con30g,con30h,con31a,con31b,con31c,con31d,con31e,con31f,con31g,con31h,con32,country,gender_label,location_label,has_digital_account_label,has_any_account_label,any_digital_payment_label
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,155331546,0.637664816,2,70,1.0,1,1,1,1,1,1,1,1,1,4,4,4,4,0,4,3,1,1,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,,3.0,3.0,3.0,2.0,2.0,2.0,,,,,,,,,2,1.0,2,3.0,2.0,2.0,,1,2,,2,2.0,2,,2,2,2,,,1.0,5,1.0,4,2,,,,2.0,2.0,,4.0,2.0,2.0,,2,,2,,2,2,,,,,2,,,,,,,,2,2,,,,,,,2,,,,,,1,0,1,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,,2.0,1.0,2.0,2.0,2,2.0,,,,,,,,,,,,,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Tanzania,Male,Urban,Yes,Yes,Yes
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,145854627,0.831508152,1,70,1.0,3,1,1,0,1,1,1,1,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,1.0,3.0,3.0,3.0,1.0,1.0,2.0,,,,,,,,,2,1.0,1,1.0,1.0,2.0,,2,2,,2,2.0,2,1.0,2,2,2,,,,2,1.0,4,2,,,,2.0,2.0,,4.0,2.0,2.0,,2,,1,1.0,2,2,,,,,2,,,,,,,,2,2,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,,2.0,1.0,2.0,2.0,2,2.0,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,Tanzania,Female,Urban,Yes,Yes,Yes
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,189817703,0.665536445,2,32,2.0,5,1,1,1,1,1,1,1,1,1,4,4,4,1,4,1,1,1,2.0,1.0,2.0,2.0,,1.0,2.0,1.0,1.0,,1.0,1.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,1,1.0,1,2.0,2.0,1.0,,2,2,,2,2.0,1,1.0,2,1,2,1.0,1.0,,5,2.0,4,2,,,,2.0,1.0,3.0,,2.0,2.0,,1,1.0,1,1.0,2,2,,,,,1,1.0,1.0,2.0,,,2.0,2.0,2,2,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1,,2.0,1.0,2.0,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,Tanzania,Male,Urban,Yes,Yes,Yes
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,111745172,0.909553608,1,34,1.0,5,1,1,0,0,0,0,0,1,4,4,4,2,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,2,,,,1.0,2,2,,2,2.0,2,,2,2,2,,,2.0,5,2.0,1,1,2.0,2.0,2.0,2.0,2.0,,4.0,2.0,2.0,,2,,2,,2,2,,,,,2,,,,,,,,2,2,,,,,,,1,2.0,2.0,1.0,,2.0,5,0,1,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2,2.0,,,,,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,Tanzania,Female,Urban,No,No,No
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,138708771,1.10698516,2,31,2.0,2,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,1,1.0,1,2.0,1.0,1.0,,1,1,1.0,1,1.0,1,2.0,2,2,1,,,,3,2.0,2,1,1.0,1.0,1.0,2.0,1.0,3.0,,1.0,2.0,,1,1.0,1,1.0,1,1,2.0,1.0,,,1,2.0,1.0,2.0,,,1.0,2.0,2,2,,,,,,,1,2.0,1.0,,,1.0,5,1,1,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1,,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,Tanzania,Male,Urban,Yes,Yes,Yes
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,161085164,1.2895971,2,32,2.0,4,1,2,1,1,1,1,1,1,4,4,4,1,0,1,1,1,1,1.0,1.0,1.0,3.0,,1.0,2.0,1.0,2.0,,3.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,,1,1.0,2,1.0,1.0,1.0,,1,2,,1,2.0,1,,2,2,2,,,,5,3.0,1,2,,,,2.0,2.0,,4.0,1.0,2.0,,1,1.0,1,1.0,2,1,1.0,1.0,,,2,,,,,,,,2,2,,,,,,,1,1.0,1.0,,,1.0,4,0,1,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2,2.0,,,,,,,,,,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,8.0,Tanzania,Male,Rural,Yes,Yes,Yes
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,122853990,0.642563899,2,56,1.0,5,1,1,0,1,1,1,1,0,4,4,4,4,0,2,2,1,2,,,,,,,,,,1.0,3.0,3.0,3.0,2.0,1.0,2.0,,,,,,,,,2,2.0,2,,,,2.0,2,2,,2,2.0,1,,2,2,2,,,,2,2.0,4,2,,,,2.0,2.0,,4.0,1.0,2.0,,1,2.0,2,,2,1,2.0,2.0,,1.0,2,,,,,,,,2,2,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1,,4.0,1.0,4.0,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Tanzania,Male,Urban,Yes,Yes,Yes
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,162520767,0.644104153,1,64,2.0,5,1,1,1,0,1,1,1,1,4,1,4,2,0,4,1,1,1,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1,2.0,1,1.0,2.0,1.0,,1,2,,1,2.0,2,1.0,2,2,2,1.0,2.0,,5,3.0,4,2,,,,2.0,2.0,,4.0,2.0,2.0,,1,1.0,1,2.0,2,2,,,,,2,,,,,,,,1,2,1.0,2.0,,,2.0,2.0,1,2.0,2.0,1.0,,1.0,1,0,1,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,2.0,2,2.0,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,Tanzania,Female,Urban,Yes,Yes,Yes
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,207317034,2.282797991,1,35,1.0,5,1,2,0,1,1,1,1,1,4,4,4,4,0,1,1,1,2,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,2,2.0,2,,,,1.0,2,1,2.0,2,2.0,1,,1,2,1,,,,4,2.0,4,2,,,,2.0,2.0,,2.0,1.0,2.0,,2,,1,1.0,2,1,2.0,1.0,,,2,,,,,,,,2,2,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,2.0,,2.0,1.0,2.0,2.0,2,2.0,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,Tanzania,Female,Rural,Yes,Yes,Yes
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,210344429,0.452089361,1,17,2.0,3,1,1,0,1,1,1,1,1,4,4,4,2,0,4,1,1,2,,,,,,,,,,1.0,3.0,3.0,3.0,1.0,2.0,2.0,,,,,,,,,2,1.0,2,1.0,1.0,2.0,,2,2,,2,2.0,1,,2,2,2,,,,1,2.0,4,2,,,,2.0,2.0,,1.0,2.0,2.0,,2,,1,1.0,2,2,,,,,2,,,,,,,,2,2,,,,,,,1,2.0,2.0,1.0,,2.0,2,0,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,,,,Tanzania,Female,Urban,Yes,Yes,Yes
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,141532526,0.424278943,2,31,2.0,4,1,2,1,1,1,1,0,1,4,4,4,4,1,1,1,1,1,1.0,2.0,1.0,3.0,,1.0,1.0,1.0,2.0,,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,1,1.0,2,2.0,2.0,2.0,,1,2,,2,2.0,2,,2,2,2,,,2.0,3,2.0,4,2,,,,1.0,1.0,3.0,,1.0,2.0,,1,2.0,1,1.0,2,1,1.0,1.0,,,2,,,,,,,,2,2,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,,1.0,1.0,2.0,2.0,,2.0,1.0,2.0,2.0,2,2.0,,,,,,,,,,,,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,Tanzania,Male,Rural,Yes,Yes,Yes
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,201773789,1.619444181,1,51,1.0,2,1,1,0,1,1,1,1,0,1,4,4,4,0,1,1,1,2,,,,,,,,,,1.0,3.0,3.0,3.0,2.0,1.0,2.0,,,,,,,,,2,2.0,2,,,,2.0,2,2,,2,2.0,2,,2,2,1,,,2.0,7,,4,2,,,,2.0,2.0,,4.0,2.0,2.0,,2,,1,1.0,2,1,2.0,1.0,,,1,2.0,2.0,1.0,,,2.0,2.0,2,2,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,2.0,2,2.0,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,Tanzania,Female,Urban,Yes,Yes,Yes
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,160858798,1.620216238,1,29,1.0,3,1,1,0,0,0,0,0,1,2,4,4,2,0,4,3,0,2,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2,,2,,,,1.0,2,2,,2,,2,,2,2,2,,,2.0,7,,4,1,1.0,1.0,,,,,,,,,2,,2,,2,2,,,,,1,2.0,2.0,2.0,1.0,,,,2,2,,,,,,,1,2.0,2.0,1.0,,2.0,5,0,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,,,,Tanzania,Female,Urban,No,No,No
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,156300072,1.475404372,2,26,2.0,4,1,2,0,1,1,1,0,0,1,4,4,4,0,4,2,1,2,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,2,2.0,2,,,,2.0,1,2,,2,2.0,2,,2,2,2,,,2.0,3,2.0,1,2,,,,2.0,2.0,,4.0,1.0,2.0,,1,2.0,1,2.0,2,2,,,,,1,2.0,2.0,1.0,,,2.0,1.0,2,2,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1.0,,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1,,2.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,Tanzania,Male,Rural,Yes,Yes,Yes
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,207496530,0.517074937,2,34,2.0,3,1,1,1,1,1,1,1,0,4,4,4,2,1,1,3,1,1,1.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,,3.0,3.0,3.0,1.0,1.0,2.0,,,,,,,,,2,2.0,2,,,,2.0,1,2,,2,2.0,1,,2,1,2,2.0,,,2,1.0,4,2,,,,2.0,1.0,3.0,,2.0,2.0,,2,,2,,2,1,2.0,1.0,,,2,,,,,,,,2,2,,,,,,,1,2.0,2.0,1.0,,1.0,2,1,1,,,,,,,,,,,,,,1.0,,2.0,1.0,,1.0,1.0,2.0,2.0,,2.0,1.0,2.0,2.0,1,,4.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,Tanzania,Male,Urban,Yes,Yes,Yes
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,192807850,1.551457039,1,23,1.0,1,1,1,0,1,1,1,1,1,2,4,4,4,0,4,3,1,2,,,,,,,,,,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,,,,,,,,2,1.0,2,3.0,2.0,2.0,,2,2,,2,2.0,1,,2,1,2,,,,2,1.0,4,2,,,,2.0,2.0,,4.0,2.0,2.0,,2,,2,,2,2,,,,,1,1.0,2.0,2.0,1.0,,,,2,2,,,,,,,2,,,,,,1,1,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,2,1.0,4.0,1.0,3.0,,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,Tanzania,Female,Urban,Yes,Yes,Yes
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,115181433,0.328820369,2,34,2.0,5,1,1,1,1,1,1,1,1,4,4,4,4,0,1,1,1,1,1.0,1.0,4.0,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,2,1.0,1,1.0,1.0,2.0,,2,1,1.0,2,1.0,2,2.0,2,1,2,,,,6,3.0,4,2,,,,2.0,2.0,,4.0,1.0,2.0,,1,1.0,1,1.0,2,1,2.0,1.0,,,2,,,,,,,,2,2,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,Tanzania,Male,Urban,Yes,Yes,Yes
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,180273042,1.068958698,2,27,2.0,4,1,1,1,1,1,1,0,1,1,4,4,4,0,1,1,1,1,2.0,1.0,2.0,2.0,,1.0,1.0,1.0,2.0,,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,2,2.0,2,,,,1.0,1,2,,2,2.0,2,,2,2,2,,,2.0,3,3.0,3,2,,,,2.0,2.0,,4.0,1.0,1.0,2.0,1,1.0,1,1.0,2,1,1.0,1.0,,,1,2.0,1.0,1.0,,,2.0,2.0,2,2,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1,,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,Tanzania,Male,Urban,Yes,Yes,Yes
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,175772511,0.42372982,2,32,2.0,2,1,1,0,0,0,0,0,0,4,4,4,2,0,4,2,0,2,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2,,2,,,,2.0,2,2,,2,,2,,2,2,2,,,2.0,5,3.0,4,2,,,,,,,,,,,1,2.0,2,,2,2,,,,,2,,,,,,,,2,2,,,,,,,1,2.0,2.0,1.0,,2.0,4,0,1,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,,2.0,,1.0,2.0,,2.0,1.0,2.0,2.0,2,2.0,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,Tanzania,Male,Urban,No,No,No
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,116655096,2.940597803,2,15,1.0,2,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2,,2,,,,2.0,2,2,,2,,2,,2,2,2,,,2.0,3,2.0,2,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,2,2,,,,,,,2,,,,,,5,0,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,,,,Tanzania,Male,Urban,No,No,No
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,181294745,0.436001134,1,28,2.0,1,1,1,0,0,0,0,1,0,4,4,4,2,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,2,,,,2.0,2,2,,2,2.0,1,,1,2,2,,,,5,1.0,4,2,,,,2.0,2.0,,3.0,2.0,2.0,,1,1.0,2,,2,2,,,,,2,,,,,,,,2,2,,,,,,,1,2.0,2.0,1.0,,2.0,1,0,1,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,,1.0,1.0,1.0,2.0,,2.0,2.0,,2.0,2,2.0,,,,,,,,,,,,,1.0,2.0,2.0,8.0,2.0,2.0,2.0,2.0,1.0,Tanzania,Female,Urban,No,No,No
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,194547277,1.291130619,1,60,1.0,3,2,2,0,0,0,0,0,0,4,4,4,4,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,2,,,,2.0,2,2,,2,2.0,2,,2,2,2,,,2.0,8,,6,2,,,,2.0,2.0,,4.0,2.0,2.0,,2,,1,1.0,2,2,,,,,2,,,,,,,,2,2,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2,2.0,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,Tanzania,Female,Rural,No,No,No
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,120853591,0.620825025,1,21,1.0,2,1,2,0,0,0,0,1,1,2,4,4,4,0,2,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,1,,,,,2,2,,1,2.0,2,1.0,2,1,2,,,,4,1.0,2,2,,,,2.0,2.0,,4.0,2.0,2.0,,2,,2,,2,1,2.0,2.0,,1.0,1,2.0,2.0,2.0,1.0,,,,2,2,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,,2.0,1.0,2.0,2.0,2,2.0,,,,,,,,,,,,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,Tanzania,Female,Rural,No,No,No
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,174106189,0.890450231,1,35,2.0,1,2,1,0,1,1,1,1,1,4,4,4,4,0,2,1,1,2,,,,,,,,,,1.0,3.0,3.0,3.0,1.0,2.0,2.0,,,,,,,,,2,1.0,2,3.0,2.0,2.0,,2,2,,2,1.0,2,,2,2,2,,,,3,2.0,1,2,,,,2.0,2.0,,2.0,2.0,2.0,,1,1.0,1,1.0,2,1,2.0,2.0,,1.0,2,,,,,,,,2,2,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,2.0,,2.0,1.0,2.0,2.0,1,,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,Tanzania,Female,Urban,Yes,Yes,Yes
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,196818371,0.361619189,1,24,1.0,4,2,1,0,0,0,0,1,0,4,4,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,2,,,,2.0,2,1,2.0,2,2.0,1,,2,1,2,,,,2,2.0,4,2,,,,2.0,2.0,,1.0,2.0,2.0,,1,2.0,2,,2,2,,,,,2,,,,,,,,2,2,,,,,,,2,,,,,,1,0,1,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,2.0,,2.0,1.0,2.0,2.0,2,2.0,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,Tanzania,Female,Urban,No,No,No
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,182310607,0.258537469,2,30,2.0,4,1,2,1,1,1,1,1,1,4,4,4,2,1,1,3,1,2,1.0,2.0,2.0,1.0,,1.0,2.0,1.0,2.0,,1.0,3.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,2,1.0,2,3.0,2.0,2.0,,1,1,1.0,1,2.0,2,,2,1,2,,,,7,,4,1,1.0,1.0,2.0,1.0,1.0,3.0,,1.0,2.0,,2,,2,,2,1,1.0,1.0,,,2,,,,,,,,2,2,,,,,,,1,2.0,2.0,1.0,,1.0,4,1,1,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1,,1.0,1.0,3.0,,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,Tanzania,Male,Rural,Yes,Yes,Yes
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,157610405,1.558638498,1,26,2.0,3,1,2,0,1,1,1,1,1,1,4,4,4,0,1,1,1,2,,,,,,,,,,2.0,2.0,3.0,3.0,1.0,2.0,2.0,,,,,,,,,2,1.0,2,3.0,2.0,2.0,,2,2,,2,2.0,1,,1,1,1,,,,3,2.0,3,2,,,,2.0,2.0,,4.0,1.0,2.0,,1,1.0,1,1.0,2,1,2.0,1.0,,,1,2.0,2.0,1.0,,,2.0,2.0,2,2,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,2.0,,2.0,1.0,2.0,1.0,2,2.0,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,Tanzania,Female,Rural,Yes,Yes,Yes
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,198883663,2.069483868,1,60,1.0,3,1,1,0,0,0,0,1,0,4,4,4,2,0,4,2,0,2,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2,,2,,,,2.0,2,2,,2,,1,,1,2,2,,,,5,1.0,4,2,,,,,,,,,,,1,2.0,2,,2,2,,,,,2,,,,,,,,2,2,,,,,,,1,2.0,2.0,1.0,,2.0,5,0,2,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,,,,Tanzania,Female,Urban,No,No,No
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,120340236,0.459087078,2,51,1.0,5,1,2,0,0,0,0,1,1,2,4,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2,,2,,,,1.0,2,2,,2,,1,,1,2,2,,,,1,2.0,3,2,,,,,,,,,,,1,2.0,2,,2,2,,,,,1,2.0,2.0,2.0,1.0,,,,2,2,,,,,,,2,,,,,,4,0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,,,,Tanzania,Male,Rural,No,No,No
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,162364626,0.310718509,2,25,2.0,5,1,1,0,1,1,1,1,0,2,4,4,4,0,4,3,1,2,,,,,,,,,,1.0,2.0,3.0,3.0,1.0,1.0,2.0,,,,,,,,,2,2.0,2,,,,2.0,2,2,,2,2.0,1,,1,2,1,,,,3,1.0,2,1,1.0,1.0,2.0,2.0,2.0,,4.0,2.0,2.0,,2,,2,,2,2,,,,,1,2.0,2.0,2.0,1.0,,,,2,2,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1,,1.0,1.0,1.0,,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,Tanzania,Male,Urban,Yes,Yes,Yes
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),38155970,118121306,0.54550887,2,19,1.0,5,2,1,0,0,0,0,0,0,4,4,4,4,0,4,1,0,2,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2,,2,,,,2.0,2,2,,2,,2,,2,2,2,,,2.0,3,2.0,3,2,,,,,,,,,,,1,1.0,1,1.0,1,2,,,,,2,,,,,,,,2,2,,,,,,,2,,,,,,3,0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,,2.0,,,,,,,,,,,,,,,2,2.0,,,,,,,,,,,,,,,,,,,,,,Tanzania,Male,Urban,No,No,No
